Id,Weekly_Sales
27_32_2012-12-14,14062.713199999982
27_32_2012-12-21,26965.849399999996
27_32_2012-12-28,10917.69020000001
27_32_2013-01-04,5860.928299999992
27_32_2013-01-11,5451.545199999994
27_32_2013-01-18,5175.389600000004
27_32_2013-01-25,5020.441100000008
27_32_2013-02-01,6340.295900000006
27_32_2013-02-08,7839.124099999997
27_32_2013-02-15,9299.354699999996
27_32_2013-02-22,6640.852599999999
27_32_2013-03-01,6990.065899999991
27_32_2013-03-08,7083.6652
27_32_2013-03-15,7210.675600000001
27_32_2013-03-22,7060.783899999992
27_32_2013-03-29,7580.968699999987
27_32_2013-04-05,7648.78619999999
27_32_2013-04-12,7653.126099999997
27_32_2013-04-19,7801.390099999995
27_32_2013-04-26,7771.968100000003
27_32_2013-05-03,9256.4254
27_32_2013-05-10,10181.98919999999
27_32_2013-05-17,10245.917400000011
27_32_2013-05-24,8389.2365
27_32_2013-05-31,8437.733300000014
27_32_2013-06-07,8545.24860000001
27_32_2013-06-14,9101.96719999999
27_32_2013-06-21,9598.876100000003
27_32_2013-06-28,10396.715999999995
27_32_2013-07-05,10713.269399999997
27_32_2013-07-12,8976.940399999998
27_32_2013-07-19,8970.2156
27_32_2013-07-26,8305.1108
27_33_2012-11-02,10709.226600000002
27_33_2012-11-09,10402.501300000002
27_33_2012-11-16,9973.336700000003
27_33_2012-11-23,14612.7015
27_33_2012-11-30,11128.709200000005
27_33_2012-12-07,11973.658499999989
27_33_2012-12-14,13736.833599999985
27_33_2012-12-21,16688.520599999978
27_33_2012-12-28,6991.840000000002
27_33_2013-01-04,5602.475999999999
27_33_2013-01-11,5537.892499999999
27_33_2013-01-18,5457.226599999995
27_33_2013-01-25,5041.1389999999965
27_33_2013-02-01,6277.9957
27_33_2013-02-08,7544.556000000009
27_33_2013-02-15,7083.503500000005
27_33_2013-02-22,7182.184600000008
27_33_2013-03-01,7487.607900000012
27_33_2013-03-08,7966.245300000013
27_33_2013-03-15,8148.366200000013
27_33_2013-03-22,9559.70460000001
27_33_2013-03-29,9523.759400000008
27_33_2013-04-05,9614.564099999996
27_33_2013-04-12,7876.3948000000055
27_33_2013-04-19,7471.659800000005
27_33_2013-04-26,7382.158699999993
27_33_2013-05-03,7225.579200000004
27_33_2013-05-10,7236.946300000001
27_33_2013-05-17,7507.458700000006
27_33_2013-05-24,9236.214200000011
27_33_2013-05-31,10608.136399999985
27_33_2013-06-07,9271.867999999988
27_33_2013-06-14,8527.24589999999
27_33_2013-06-21,8241.931800000006
27_33_2013-06-28,9536.363400000007
27_33_2013-07-05,10916.065499999999
27_33_2013-07-12,10143.538500000002
27_33_2013-07-19,9585.031000000012
27_33_2013-07-26,8349.463000000009
27_34_2012-11-02,17226.204599999983
27_34_2012-11-09,16783.596300000005
27_34_2012-11-16,15757.4695
27_34_2012-11-23,17763.3774
27_34_2012-11-30,15655.749299999981
27_34_2012-12-07,16129.2617
27_34_2012-12-14,16730.847599999983
27_34_2012-12-21,20759.825000000015
27_34_2012-12-28,12633.90909999998
27_34_2013-01-04,11261.712999999996
27_34_2013-01-11,11101.4933
27_34_2013-01-18,10643.190599999987
27_34_2013-01-25,9094.470899999986
27_34_2013-02-01,11324.906800000002
27_34_2013-02-08,12411.744899999989
27_34_2013-02-15,13009.684299999988
27_34_2013-02-22,15983.732400000012
27_34_2013-03-01,14053.305900000005
27_34_2013-03-08,15312.665600000013
27_34_2013-03-15,15737.896900000014
27_34_2013-03-22,16927.297000000017
27_34_2013-03-29,17146.03780000002
27_34_2013-04-05,17016.132400000013
27_34_2013-04-12,18143.649999999976
27_34_2013-04-19,19877.031600000002
27_34_2013-04-26,17849.98559999999
27_34_2013-05-03,17258.248899999984
27_34_2013-05-10,19118.031200000005
27_34_2013-05-17,20399.400999999976
27_34_2013-05-24,23056.18040000001
27_34_2013-05-31,30221.379500000035
27_34_2013-06-07,24012.597100000017
27_34_2013-06-14,18399.821600000007
27_34_2013-06-21,20139.72830000001
27_34_2013-06-28,20794.380099999973
27_34_2013-07-05,24207.526099999985
27_34_2013-07-12,22746.951999999994
27_34_2013-07-19,21099.152700000006
27_34_2013-07-26,18538.39650000002
27_35_2012-11-02,3440.596800000001
27_35_2012-11-09,3395.6633000000006
27_35_2012-11-16,3345.3187999999977
27_35_2012-11-23,3642.8480999999992
27_35_2012-11-30,3690.0720000000006
27_35_2012-12-07,4283.644100000004
27_35_2012-12-14,4298.297600000003
27_35_2012-12-21,4289.714000000004
27_35_2012-12-28,2849.369099999998
27_35_2013-01-04,2252.565099999998
27_35_2013-01-11,1794.5144999999993
27_35_2013-01-18,1755.2831000000017
27_35_2013-01-25,1654.1955000000016
27_35_2013-02-01,2796.2659999999987
27_35_2013-02-08,2844.7477999999996
27_35_2013-02-15,2761.1649000000007
27_35_2013-02-22,2911.3326000000006
27_35_2013-03-01,2674.526100000003
27_35_2013-03-08,3438.862099999997
27_35_2013-03-15,3868.0075000000065
27_35_2013-03-22,3939.134500000008
27_35_2013-03-29,4427.142300000005
27_35_2013-04-05,4697.486
27_35_2013-04-12,4018.4869999999974
27_35_2013-04-19,4666.641600000002
27_35_2013-04-26,4504.901300000001
27_35_2013-05-03,4688.730299999996
27_35_2013-05-10,4725.327399999995
27_35_2013-05-17,5042.984699999995
27_35_2013-05-24,5845.917799999999
27_35_2013-05-31,6657.506800000002
27_35_2013-06-07,5472.738100000003
27_35_2013-06-14,5056.680499999999
27_35_2013-06-21,5023.002700000001
27_35_2013-06-28,5795.060000000006
27_35_2013-07-05,6161.488700000008
27_35_2013-07-12,4753.670500000002
27_35_2013-07-19,4309.758299999996
27_35_2013-07-26,3872.7616000000044
27_36_2012-11-02,3303.253399999999
27_36_2012-11-09,3063.4380999999976
27_36_2012-11-16,3107.6937000000007
27_36_2012-11-23,3361.095700000001
27_36_2012-11-30,2900.141800000003
27_36_2012-12-07,2887.1673000000033
27_36_2012-12-14,3129.3308999999995
27_36_2012-12-21,3981.5334
27_36_2012-12-28,2483.0197999999973
27_36_2013-01-04,1541.5438000000004
27_36_2013-01-11,1406.7422000000004
27_36_2013-01-18,1343.6649000000011
27_36_2013-01-25,1367.4670000000008
27_36_2013-02-01,1798.1344999999978
27_36_2013-02-08,1965.0261999999964
27_36_2013-02-15,1434.7884999999992
27_36_2013-02-22,1734.069900000001
27_36_2013-03-01,1602.9070999999997
27_36_2013-03-08,1840.0300000000009
27_36_2013-03-15,1843.7838999999988
27_36_2013-03-22,2190.750699999999
27_36_2013-03-29,2745.9530999999993
27_36_2013-04-05,2909.7219999999998
27_36_2013-04-12,2271.546
27_36_2013-04-19,2200.8389999999995
27_36_2013-04-26,1584.7081
27_36_2013-05-03,1584.5569
27_36_2013-05-10,1708.2558000000001
27_36_2013-05-17,3281.3178000000003
27_36_2013-05-24,5053.457899999997
27_36_2013-05-31,7588.8934
27_36_2013-06-07,4858.4835
27_36_2013-06-14,4501.5981
27_36_2013-06-21,6209.780900000001
27_36_2013-06-28,6353.7678000000005
27_36_2013-07-05,5701.328800000004
27_36_2013-07-12,5315.8343
27_36_2013-07-19,2932.0
27_36_2013-07-26,1443.935
27_37_2012-11-02,2557.9373000000014
27_37_2012-11-09,2580.390500000001
27_37_2012-11-16,2578.2188000000015
27_37_2012-11-23,2458.177200000002
27_37_2012-11-30,2585.4703000000013
27_37_2012-12-07,2586.4757000000013
27_37_2012-12-14,2567.4242000000013
27_37_2012-12-21,2534.108200000001
27_37_2012-12-28,2016.8503000000003
27_37_2013-01-04,2728.7848999999983
27_37_2013-01-11,2461.7661999999978
27_37_2013-01-18,2522.504899999997
27_37_2013-01-25,2186.7359999999985
27_37_2013-02-01,2220.370200000003
27_37_2013-02-08,2455.047699999999
27_37_2013-02-15,2381.987199999999
27_37_2013-02-22,2363.8457999999982
27_37_2013-03-01,2395.9329999999986
27_37_2013-03-08,2356.4401000000003
27_37_2013-03-15,2266.206000000002
27_37_2013-03-22,2286.5054000000027
27_37_2013-03-29,2233.365400000002
27_37_2013-04-05,2411.5006999999973
27_37_2013-04-12,2328.1097
27_37_2013-04-19,2336.7133
27_37_2013-04-26,2273.593200000003
27_37_2013-05-03,2139.7032999999983
27_37_2013-05-10,1947.331500000001
27_37_2013-05-17,2138.7946000000034
27_37_2013-05-24,2497.1742999999974
27_37_2013-05-31,2470.9332000000027
27_37_2013-06-07,2242.8527999999988
27_37_2013-06-14,2375.3267000000005
27_37_2013-06-21,2508.4899999999993
27_37_2013-06-28,2787.7676999999962
27_37_2013-07-05,2485.450899999999
27_37_2013-07-12,2457.690100000002
27_37_2013-07-19,2210.9317999999976
27_37_2013-07-26,2343.8729000000008
27_38_2012-11-02,35017.15790000004
27_38_2012-11-09,35005.31420000004
27_38_2012-11-16,35401.10840000004
27_38_2012-11-23,32733.359000000037
27_38_2012-11-30,36468.312400000024
27_38_2012-12-07,37373.47100000001
27_38_2012-12-14,39549.037100000016
27_38_2012-12-21,37577.53880000004
27_38_2012-12-28,39490.48990000004
27_38_2013-01-04,37760.329600000034
27_38_2013-01-11,42489.93790000004
27_38_2013-01-18,39372.84719999998
27_38_2013-01-25,39040.121600000035
27_38_2013-02-01,50024.259200000066
27_38_2013-02-08,39259.459099999964
27_38_2013-02-15,42233.52109999995
27_38_2013-02-22,33376.01909999997
27_38_2013-03-01,42653.76720000003
27_38_2013-03-08,41682.06539999997
27_38_2013-03-15,40499.75439999995
27_38_2013-03-22,40628.984599999945
27_38_2013-03-29,41249.43049999995
27_38_2013-04-05,38088.55090000001
27_38_2013-04-12,37567.52279999996
27_38_2013-04-19,40085.436900000015
27_38_2013-04-26,41957.02899999996
27_38_2013-05-03,39363.67379999998
27_38_2013-05-10,40585.33169999994
27_38_2013-05-17,40958.12809999995
27_38_2013-05-24,36309.72579999994
27_38_2013-05-31,34674.006599999964
27_38_2013-06-07,35959.39820000002
27_38_2013-06-14,37422.27410000003
27_38_2013-06-21,44642.07849999999
27_38_2013-06-28,38132.94369999996
27_38_2013-07-05,34498.47709999997
27_38_2013-07-12,44348.24879999998
27_38_2013-07-19,39465.42150000005
27_38_2013-07-26,37068.255900000055
27_40_2012-11-02,67936.57249999991
27_40_2012-11-09,69102.74809999994
27_40_2012-11-16,69553.52869999995
27_40_2012-11-23,71056.30050000006
27_40_2012-11-30,71770.5458
27_40_2012-12-07,70338.89779999998
27_40_2012-12-14,70976.62490000002
27_40_2012-12-21,74210.77189999993
27_40_2012-12-28,69445.89549999996
27_40_2013-01-04,71774.59349999993
27_40_2013-01-11,69683.27270000006
27_40_2013-01-18,70442.83609999999
27_40_2013-01-25,70213.8767
27_40_2013-02-01,68692.5134000001
27_40_2013-02-08,69243.82050000002
27_40_2013-02-15,70978.01130000009
27_40_2013-02-22,70361.13120000006
27_40_2013-03-01,67603.60630000009
27_40_2013-03-08,67750.1164000001
27_40_2013-03-15,71552.36160000012
27_40_2013-03-22,71489.73480000006
27_40_2013-03-29,70844.01070000004
27_40_2013-04-05,73073.78680000003
27_40_2013-04-12,73840.34409999999
27_40_2013-04-19,72494.7556999999
27_40_2013-04-26,70274.48019999993
27_40_2013-05-03,73416.72060000012
27_40_2013-05-10,73485.51260000012
27_40_2013-05-17,70071.34430000014
27_40_2013-05-24,69904.04140000013
27_40_2013-05-31,69976.29549999995
27_40_2013-06-07,70659.02009999994
27_40_2013-06-14,69274.784
27_40_2013-06-21,69195.6114
27_40_2013-06-28,73268.3574999999
27_40_2013-07-05,75164.41130000002
27_40_2013-07-12,69183.92010000005
27_40_2013-07-19,67843.15570000002
27_40_2013-07-26,68733.62739999997
27_41_2012-11-02,1663.8358999999982
27_41_2012-11-09,1662.7628999999993
27_41_2012-11-16,1485.6131999999996
27_41_2012-11-23,2209.3507000000013
27_41_2012-11-30,2030.9834000000005
27_41_2012-12-07,2272.8817000000004
27_41_2012-12-14,3571.0571999999956
27_41_2012-12-21,5459.246
27_41_2012-12-28,1605.8236999999995
27_41_2013-01-04,913.2967
27_41_2013-01-11,1223.1519
27_41_2013-01-18,1774.0098
27_41_2013-01-25,3316.805
27_41_2013-02-01,5748.421599999999
27_41_2013-02-08,5351.910899999992
27_41_2013-02-15,2822.7462
27_41_2013-02-22,1931.7681
27_41_2013-03-01,1797.9135
27_41_2013-03-08,2202.4347
27_41_2013-03-15,2349.3923
27_41_2013-03-22,2313.7882
27_41_2013-03-29,1942.1173999999999
27_41_2013-04-05,2083.5971
27_41_2013-04-12,2279.936
27_41_2013-04-19,2236.266
27_41_2013-04-26,1917.4569000000006
27_41_2013-05-03,1839.1988000000015
27_41_2013-05-10,1886.4628000000025
27_41_2013-05-17,2072.890200000003
27_41_2013-05-24,1905.4484000000014
27_41_2013-05-31,1918.1647000000014
27_41_2013-06-07,2077.923100000003
27_41_2013-06-14,2271.3592000000017
27_41_2013-06-21,2312.933300000001
27_41_2013-06-28,2087.0209000000013
27_41_2013-07-05,1976.7846000000018
27_41_2013-07-12,1710.8050000000012
27_41_2013-07-19,1762.289500000001
27_41_2013-07-26,1434.0910000000013
27_42_2012-11-02,9587.11719999999
27_42_2012-11-09,9626.21519999999
27_42_2012-11-16,9956.864699999993
27_42_2012-11-23,9821.681299999998
27_42_2012-11-30,9757.192399999998
27_42_2012-12-07,9847.388899999993
27_42_2012-12-14,9820.00709999999
27_42_2012-12-21,9842.606099999988
27_42_2012-12-28,9650.002799999995
27_42_2013-01-04,9915.651500000014
27_42_2013-01-11,9422.354900000002
27_42_2013-01-18,9195.710800000003
27_42_2013-01-25,8444.852699999998
27_42_2013-02-01,10394.70990000001
27_42_2013-02-08,9732.954699999995
27_42_2013-02-15,9788.728099999978
27_42_2013-02-22,10638.93379999998
27_42_2013-03-01,9443.020399999994
27_42_2013-03-08,10461.097499999994
27_42_2013-03-15,11077.16259999999
27_42_2013-03-22,10722.654899999987
27_42_2013-03-29,10488.213599999995
27_42_2013-04-05,10324.444799999994
27_42_2013-04-12,10443.789199999997
27_42_2013-04-19,10351.076399999993
27_42_2013-04-26,10854.819399999986
27_42_2013-05-03,10462.06820000001
27_42_2013-05-10,10316.446600000016
27_42_2013-05-17,10082.224099999994
27_42_2013-05-24,10345.728999999994
27_42_2013-05-31,10422.165900000005
27_42_2013-06-07,11196.597800000007
27_42_2013-06-14,11276.386399999992
27_42_2013-06-21,10864.472299999983
27_42_2013-06-28,11520.204699999986
27_42_2013-07-05,11494.556899999983
27_42_2013-07-12,10717.935499999978
27_42_2013-07-19,10112.783399999986
27_42_2013-07-26,10352.078299999985
27_44_2012-11-02,4606.623300000004
27_44_2012-11-09,4525.588899999996
27_44_2012-11-16,5073.378200000003
27_44_2012-11-23,8786.314600000009
27_44_2012-11-30,7716.215300000007
27_44_2012-12-07,7584.267900000003
27_44_2012-12-14,7961.6771
27_44_2012-12-21,9650.172600000016
27_44_2012-12-28,3932.9604999999965
27_44_2013-01-04,3856.5867000000003
27_44_2013-01-11,3657.537800000001
27_44_2013-01-18,4022.8498999999997
27_44_2013-01-25,4022.1422000000025
27_44_2013-02-01,4586.440699999999
27_44_2013-02-08,4723.733200000003
27_44_2013-02-15,5210.589300000004
27_44_2013-02-22,4351.795799999998
27_44_2013-03-01,4549.230800000009
27_44_2013-03-08,4842.093500000005
27_44_2013-03-15,4225.390399999998
27_44_2013-03-22,4087.9865999999993
27_44_2013-03-29,3884.845600000006
27_44_2013-04-05,4007.9087000000027
27_44_2013-04-12,3690.847599999996
27_44_2013-04-19,3510.793799999997
27_44_2013-04-26,3939.542400000003
27_44_2013-05-03,4298.788200000003
27_44_2013-05-10,4279.311799999996
27_44_2013-05-17,4323.4496
27_44_2013-05-24,4370.113999999995
27_44_2013-05-31,4395.293399999993
27_44_2013-06-07,4583.5719999999965
27_44_2013-06-14,4444.646400000001
27_44_2013-06-21,4437.143700000003
27_44_2013-06-28,4560.187400000004
27_44_2013-07-05,4347.290799999999
27_44_2013-07-12,4471.469799999995
27_44_2013-07-19,4271.681899999995
27_44_2013-07-26,4486.5635000000075
27_46_2012-11-02,35818.508299999994
27_46_2012-11-09,36885.39039999998
27_46_2012-11-16,37150.3781
27_46_2012-11-23,41000.332299999995
27_46_2012-11-30,40111.96610000001
27_46_2012-12-07,40027.61690000001
27_46_2012-12-14,39272.44980000004
27_46_2012-12-21,54025.20760000002
27_46_2012-12-28,31563.943999999996
27_46_2013-01-04,33222.55010000004
27_46_2013-01-11,32983.07760000001
27_46_2013-01-18,32712.97100000002
27_46_2013-01-25,29483.667700000027
27_46_2013-02-01,33203.81600000004
27_46_2013-02-08,33706.206999999966
27_46_2013-02-15,34448.93890000002
27_46_2013-02-22,37403.60379999995
27_46_2013-03-01,37804.36459999996
27_46_2013-03-08,38063.63609999996
27_46_2013-03-15,38344.87779999999
27_46_2013-03-22,38223.29269999999
27_46_2013-03-29,37292.3695
27_46_2013-04-05,38747.32289999997
27_46_2013-04-12,39317.50939999998
27_46_2013-04-19,41205.853299999944
27_46_2013-04-26,41436.535999999935
27_46_2013-05-03,42051.37769999994
27_46_2013-05-10,42610.78579999999
27_46_2013-05-17,43085.45260000002
27_46_2013-05-24,45755.48940000001
27_46_2013-05-31,49446.931300000026
27_46_2013-06-07,46785.412899999974
27_46_2013-06-14,43650.78719999994
27_46_2013-06-21,47351.79589999992
27_46_2013-06-28,50641.28350000003
27_46_2013-07-05,55002.13219999998
27_46_2013-07-12,49803.906099999935
27_46_2013-07-19,45039.00299999996
27_46_2013-07-26,41101.942799999946
27_47_2013-01-04,-0.34840000000000076
27_47_2013-02-22,31.8428
27_47_2013-05-03,-21.79
27_47_2013-06-07,-12.703800000000001
27_49_2012-11-02,10239.725000000011
27_49_2012-11-09,10484.154900000009
27_49_2012-11-16,11014.1251
27_49_2012-11-23,9296.985800000002
27_49_2012-11-30,9929.667599999997
27_49_2012-12-07,9454.629200000007
27_49_2012-12-14,9290.4251
27_49_2012-12-21,10675.004400000009
27_49_2012-12-28,10494.067500000005
27_49_2013-01-04,12221.670600000007
27_49_2013-01-11,11259.182500000019
27_49_2013-01-18,10455.858999999993
27_49_2013-01-25,8396.750000000002
27_49_2013-02-01,9073.379499999995
27_49_2013-02-08,9979.842800000013
27_49_2013-02-15,10682.723099999994
27_49_2013-02-22,10833.266699999984
27_49_2013-03-01,10694.780699999994
27_49_2013-03-08,13000.644699999979
27_49_2013-03-15,11292.510200000004
27_49_2013-03-22,11406.735500000004
27_49_2013-03-29,11543.214000000004
27_49_2013-04-05,11156.809799999994
27_49_2013-04-12,10275.382199999991
27_49_2013-04-19,9618.072499999982
27_49_2013-04-26,9276.024799999981
27_49_2013-05-03,10740.593799999991
27_49_2013-05-10,10545.549799999995
27_49_2013-05-17,10364.670799999993
27_49_2013-05-24,9137.089700000004
27_49_2013-05-31,8940.23539999999
27_49_2013-06-07,9519.844199999989
27_49_2013-06-14,11015.333599999994
27_49_2013-06-21,10271.12920000001
27_49_2013-06-28,11480.393600000005
27_49_2013-07-05,11715.423999999999
27_49_2013-07-12,11782.007099999997
27_49_2013-07-19,11381.236599999995
27_49_2013-07-26,10036.68029999999
27_50_2012-11-02,2663.8035
27_50_2012-11-09,2665.6584999999995
27_50_2012-11-16,2684.5611
27_50_2012-11-23,2429.9314
27_50_2012-11-30,2238.81
27_50_2012-12-07,2477.805
27_50_2012-12-14,2220.785
27_50_2012-12-21,2436.825
27_50_2012-12-28,2117.93
27_50_2013-01-04,2976.285
27_50_2013-01-11,3335.225
27_50_2013-01-18,2849.57
27_50_2013-01-25,2660.765
27_50_2013-02-01,2609.135
27_50_2013-02-08,2543.52
27_50_2013-02-15,3041.915
27_50_2013-02-22,3306.22
27_50_2013-03-01,3196.585
27_50_2013-03-08,3139.97
27_50_2013-03-15,3262.875
27_50_2013-03-22,3324.81
27_50_2013-03-29,3456.71
27_50_2013-04-05,2249.36
27_50_2013-04-12,2769.185
27_50_2013-04-19,2510.685
27_50_2013-04-26,1961.295
27_50_2013-05-03,2711.21
27_50_2013-05-10,2741.985
27_50_2013-05-17,2128.025
27_50_2013-05-24,2556.455
27_50_2013-05-31,2862.33
27_50_2013-06-07,3074.575
27_50_2013-06-14,2911.465
27_50_2013-06-21,2367.95
27_50_2013-06-28,2877.11
27_50_2013-07-05,2698.765
27_50_2013-07-12,2177.285
27_50_2013-07-19,2407.615
27_50_2013-07-26,2157.185
27_52_2012-11-02,2691.3552000000036
27_52_2012-11-09,2682.0819000000033
27_52_2012-11-16,2791.7842000000023
27_52_2012-11-23,5268.907800000004
27_52_2012-11-30,4249.620900000002
27_52_2012-12-07,4066.9877000000047
27_52_2012-12-14,4030.3734000000054
27_52_2012-12-21,4391.022800000004
27_52_2012-12-28,2996.2898999999966
27_52_2013-01-04,2216.975700000001
27_52_2013-01-11,1938.1053000000018
27_52_2013-01-18,2187.681199999999
27_52_2013-01-25,2700.615699999999
27_52_2013-02-01,2562.6229000000017
27_52_2013-02-08,2919.978899999998
27_52_2013-02-15,2994.1082999999994
27_52_2013-02-22,2927.9298000000035
27_52_2013-03-01,3026.7434000000044
27_52_2013-03-08,3290.6969000000036
27_52_2013-03-15,3125.3251
27_52_2013-03-22,2757.996800000002
27_52_2013-03-29,3138.8320000000026
27_52_2013-04-05,2624.4623999999994
27_52_2013-04-12,2202.2646000000004
27_52_2013-04-19,2434.6852000000035
27_52_2013-04-26,2590.479000000003
27_52_2013-05-03,2739.6411000000003
27_52_2013-05-10,3026.519100000001
27_52_2013-05-17,3134.639900000003
27_52_2013-05-24,3131.2969000000016
27_52_2013-05-31,2844.0409999999997
27_52_2013-06-07,3013.367300000001
27_52_2013-06-14,2903.9047000000014
27_52_2013-06-21,2490.4024999999983
27_52_2013-06-28,2510.9088999999976
27_52_2013-07-05,2488.378299999998
27_52_2013-07-12,2198.5095000000024
27_52_2013-07-19,2101.1021000000023
27_52_2013-07-26,2050.0438999999988
27_54_2012-11-02,60.13480000000008
27_54_2012-11-09,61.209200000000074
27_54_2012-11-16,60.61040000000007
27_54_2012-11-23,64.98100000000008
27_54_2012-11-30,62.863000000000085
27_54_2012-12-07,62.833000000000084
27_54_2012-12-14,64.34700000000005
27_54_2012-12-21,96.11920000000003
27_54_2012-12-28,68.36579999999994
27_54_2013-01-04,65.16600000000008
27_54_2013-01-18,36.0124
27_54_2013-02-01,40.404000000000046
27_54_2013-02-15,51.14680000000009
27_54_2013-02-22,59.2042000000001
27_54_2013-03-01,63.45560000000011
27_54_2013-03-15,44.33060000000006
27_54_2013-03-22,39.675600000000074
27_54_2013-03-29,51.10240000000009
27_54_2013-04-05,32.49120000000007
27_54_2013-04-26,55.93000000000007
27_54_2013-05-03,44.91040000000005
27_54_2013-05-10,-15.015200000000023
27_54_2013-05-17,42.12
27_54_2013-05-24,44.7746
27_54_2013-06-07,69.13900000000004
27_54_2013-06-14,36.56860000000002
27_54_2013-06-21,34.40520000000002
27_54_2013-06-28,41.765600000000084
27_54_2013-07-19,22.25400000000002
27_54_2013-07-26,12.837200000000012
27_55_2012-11-02,9525.039900000003
27_55_2012-11-09,39375.46140000001
27_55_2012-11-16,24253.246800000034
27_55_2012-11-23,37347.28380000005
27_55_2012-11-30,25957.363100000013
27_55_2012-12-07,28948.155400000014
27_55_2012-12-14,35075.07190000001
27_55_2012-12-21,50736.20990000006
27_55_2012-12-28,24037.502599999985
27_55_2013-01-04,9186.84199999999
27_55_2013-01-11,8252.411299999992
27_55_2013-01-18,8308.97069999999
27_55_2013-01-25,7381.076799999996
27_55_2013-02-01,10584.40579999999
27_55_2013-02-08,11125.246299999984
27_55_2013-02-15,12209.103999999978
27_55_2013-02-22,12101.621399999985
27_55_2013-03-01,9934.1912
27_55_2013-03-08,10565.088399999986
27_55_2013-03-15,9537.932799999988
27_55_2013-03-22,9144.96629999999
27_55_2013-03-29,10046.491400000014
27_55_2013-04-05,9711.95220000001
27_55_2013-04-12,9468.450499999992
27_55_2013-04-19,7553.250700000008
27_55_2013-04-26,7160.590800000006
27_55_2013-05-03,7088.784100000001
27_55_2013-05-10,6971.590099999994
27_55_2013-05-17,7420.349299999997
27_55_2013-05-24,7836.646599999996
27_55_2013-05-31,6970.309900000008
27_55_2013-06-07,7712.427100000013
27_55_2013-06-14,7358.607800000009
27_55_2013-06-21,7891.088800000002
27_55_2013-06-28,8313.985800000002
27_55_2013-07-05,8845.628600000015
27_55_2013-07-12,8477.4652
27_55_2013-07-19,9036.523900000007
27_55_2013-07-26,8118.049999999999
27_56_2012-11-02,454.5377999999998
27_56_2012-11-09,632.2216999999988
27_56_2012-11-16,618.3689999999998
27_56_2012-11-23,1631.6217000000026
27_56_2012-11-30,2662.9393999999975
27_56_2012-12-07,3993.7291000000014
27_56_2012-12-14,3868.4274999999984
27_56_2012-12-21,1779.5077999999967
27_56_2012-12-28,361.6607000000003
27_56_2013-01-04,474.1011000000003
27_56_2013-01-11,546.8344
27_56_2013-01-18,527.3396999999997
27_56_2013-01-25,460.39109999999977
27_56_2013-02-01,646.214400000001
27_56_2013-02-08,1567.7339999999986
27_56_2013-02-15,1941.8382000000013
27_56_2013-02-22,1118.438100000001
27_56_2013-03-01,1365.2706000000003
27_56_2013-03-08,2372.765899999996
27_56_2013-03-15,4551.477299999998
27_56_2013-03-22,7034.320699999996
27_56_2013-03-29,7347.938899999993
27_56_2013-04-05,10686.846199999989
27_56_2013-04-12,9429.309199999998
27_56_2013-04-19,12517.902299999992
27_56_2013-04-26,13632.72809999999
27_56_2013-05-03,14895.538799999978
27_56_2013-05-10,24842.687500000015
27_56_2013-05-17,27617.361600000026
27_56_2013-05-24,22426.035999999996
27_56_2013-05-31,16707.64199999999
27_56_2013-06-07,11368.103000000008
27_56_2013-06-14,9349.940300000015
27_56_2013-06-21,7054.452000000006
27_56_2013-06-28,5532.459099999995
27_56_2013-07-05,4840.468299999997
27_56_2013-07-12,2995.1352000000043
27_56_2013-07-19,2083.7309000000027
27_56_2013-07-26,1837.0561000000023
27_58_2012-11-02,1100.95
27_58_2012-11-09,1084.85
27_58_2012-11-16,1150.85
27_58_2012-11-23,1395.6
27_58_2012-11-30,1131.1
27_58_2012-12-07,1786.8
27_58_2012-12-14,1734.66
27_58_2012-12-21,1195.8
27_58_2012-12-28,1592.33
27_58_2013-01-04,1686.125
27_58_2013-01-11,1443.36
27_58_2013-01-18,1377.53
27_58_2013-01-25,1386.33
27_58_2013-02-01,1447.56
27_58_2013-02-08,775.9
27_58_2013-02-15,798.38
27_58_2013-02-22,1179.49
27_58_2013-03-01,1276.82
27_58_2013-03-08,1918.7
27_58_2013-03-15,691.4688000000001
27_58_2013-03-22,647.49
27_58_2013-03-29,1048.68
27_58_2013-04-05,1505.95
27_58_2013-04-12,1001.18
27_58_2013-04-19,1174.64
27_58_2013-04-26,899.0
27_58_2013-05-03,940.4
27_58_2013-05-10,793.24
27_58_2013-05-17,2677.68
27_58_2013-05-24,1551.15
27_58_2013-05-31,1047.62
27_58_2013-06-07,1427.37
27_58_2013-06-14,1924.09
27_58_2013-06-21,1789.95
27_58_2013-06-28,1423.1
27_58_2013-07-05,607.2
27_58_2013-07-12,576.45
27_58_2013-07-19,614.3
27_58_2013-07-26,865.95
27_59_2012-11-02,328.38970000000023
27_59_2012-11-09,434.26090000000005
27_59_2012-11-16,570.1629000000003
27_59_2012-11-23,1751.5106000000012
27_59_2012-11-30,2048.5776
27_59_2012-12-07,3568.520400000004
27_59_2012-12-14,5939.641600000006
27_59_2012-12-21,9721.176500000009
27_59_2012-12-28,5912.201600000003
27_59_2013-01-04,675.3046999999999
27_59_2013-01-11,758.6618999999995
27_59_2013-01-18,456.8473999999997
27_59_2013-01-25,326.85780000000005
27_59_2013-02-01,342.1247999999999
27_59_2013-02-08,307.52089999999976
27_59_2013-02-15,346.41119999999995
27_59_2013-02-22,396.4224999999999
27_59_2013-03-01,488.9401000000003
